"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"839",8,10,18,18,16,31,10,13,16,48,10,20,11,9,11,48,8,15,13,15,20,11,10,68,12,12,20,15,17,10,65,12,13,8,10,16,8,16,6,18,13,9,43,15,16,15,44,9,15,20
"840",27,11,11,28,11,13,10,15,14,14,16,27,28,12,21,9,7,9,16,48,27,18,14,12,50,14,16,17,23,14,23,14,13,27,12,14,13,10,12,21,30,7,10,23,22,27,9,20,13,27
"841",10,11,18,11,21,10,12,13,10,12,17,16,17,8,12,14,11,17,14,13,16,15,12,16,14,10,16,11,11,28,15,16,14,16,13,12,10,12,11,17,17,4,17,11,14,12,9,13,10,17
"842",11,29,26,14,13,11,52,8,18,11,24,10,24,11,9,9,13,22,8,27,18,21,13,18,9,10,11,11,19,9,9,12,11,14,14,13,12,15,9,8,11,12,10,10,22,10,11,49,10,10
"843",10,10,14,13,11,15,10,12,9,16,23,14,12,17,10,17,8,20,11,8,17,10,13,9,8,19,10,9,23,13,18,14,18,19,11,9,17,NA,15,12,NA,14,17,115,14,16,15,387,9,15
"844",10,27,14,15,30,20,17,24,9,11,68,36,31,32,28,22,10,11,22,8,7,90,9,12,18,33,9,91,19,7,21,33,9,36,12,36,7,13,11,15,33,20,59,17,14,10,10,10,20,18
"845",8,16,9,9,26,8,16,13,10,20,9,24,16,17,15,17,15,8,11,11,10,10,9,7,14,16,16,11,8,15,8,11,17,20,11,10,8,35,10,45,10,21,17,9,12,21,9,23,9,19
"846",34,15,10,10,8,8,14,8,11,12,13,14,15,10,8,11,25,11,13,10,8,15,12,13,14,30,13,14,8,15,17,10,14,12,13,10,11,17,15,11,10,9,17,15,13,8,8,15,14,10
"847",8,8,23,8,19,11,22,9,14,22,10,22,13,9,6,20,14,4,14,9,28,8,23,19,13,8,12,8,18,13,18,12,13,19,20,8,17,14,12,17,7,14,23,16,22,13,13,6,35,7
"848",24,15,10,10,14,14,12,11,14,21,13,19,22,11,14,23,52,21,9,15,10,16,15,13,10,50,19,11,40,11,15,15,13,17,17,38,12,16,19,14,12,27,14,14,7,17,16,8,10,12
"849",20,12,21,22,25,11,9,33,13,22,14,18,15,24,23,9,9,20,13,11,16,21,23,13,7,12,24,17,19,22,18,15,10,13,14,17,17,9,21,22,9,20,11,13,10,21,23,9,32,22
"850",11,8,11,20,11,11,20,12,16,10,11,9,12,14,7,7,14,7,10,16,13,8,13,16,15,9,17,13,13,22,10,11,17,14,9,11,14,9,52,19,13,14,16,12,20,9,15,19,54,10
"851",14,15,9,14,16,10,15,9,10,18,19,14,10,10,9,12,15,67,10,10,12,18,63,12,9,17,17,16,10,11,16,17,13,15,15,13,13,18,17,38,16,8,17,14,8,17,18,16,18,65
"852",10,9,13,14,92,20,28,11,14,15,16,21,12,21,15,9,32,75,6,9,27,25,13,12,15,90,14,20,22,11,11,21,22,9,7,12,24,16,17,8,10,33,13,7,18,22,12,14,11,13
"853",9,9,7,9,16,14,14,10,10,9,10,11,16,6,9,16,9,15,12,15,16,10,9,14,10,14,12,10,10,12,35,15,15,15,10,17,9,11,11,10,8,9,34,12,10,9,10,10,15,13
"854",10,57,13,13,12,19,16,11,11,13,8,16,14,15,11,10,13,13,11,11,9,13,8,14,13,8,18,14,18,12,9,9,65,15,9,9,16,10,12,15,10,16,10,12,10,12,9,11,15,11
"855",11,12,21,12,8,11,9,18,17,14,22,33,14,11,14,26,12,13,15,14,12,13,17,9,14,18,10,18,26,11,17,25,91,10,15,15,91,11,19,16,9,13,2,27,10,18,17,17,17,19
"856",11,12,20,17,14,11,17,21,8,13,17,20,9,18,15,11,10,19,14,14,18,22,19,17,10,20,11,10,22,95,14,97,22,20,15,16,19,9,11,18,13,10,9,14,17,10,15,7,13,79
"857",15,14,10,8,12,14,18,13,38,9,25,17,14,7,18,22,13,9,11,26,12,10,24,19,36,24,12,18,13,10,12,14,10,10,14,20,15,11,10,14,11,17,10,24,14,17,7,20,26,24
"858",21,32,11,19,14,21,22,10,9,14,23,24,13,23,21,8,9,51,39,25,14,54,9,28,45,30,21,18,61,24,8,21,10,13,47,27,21,10,8,9,12,9,16,24,10,11,25,11,22,21
"859",21,15,18,8,11,212,17,17,11,10,9,7,246,19,12,21,10,8,22,20,8,260,22,11,17,9,22,16,13,8,11,18,18,10,7,13,21,17,17,7,16,18,18,18,18,14,11,14,8,9
"860",17,15,8,10,8,11,14,9,15,16,16,12,13,13,8,15,8,11,25,12,14,14,12,14,11,16,12,12,9,13,9,13,15,13,14,11,16,14,25,13,15,9,8,9,10,11,14,14,10,11
"861",47,16,12,14,23,9,12,22,13,16,12,12,30,23,15,19,21,15,10,26,19,10,65,14,80,23,11,9,10,20,56,7,9,9,7,14,75,13,14,12,22,19,11,9,13,54,10,10,16,8
"862",11,19,13,22,16,25,24,9,10,6,8,25,8,17,10,17,21,37,19,10,8,15,25,19,12,12,17,15,13,9,18,12,16,8,15,13,8,8,16,9,23,10,10,15,17,35,12,8,12,12
"863",12,12,10,10,19,11,7,12,9,12,14,44,9,58,12,14,12,16,11,15,17,12,8,17,13,11,12,12,9,17,10,10,22,16,18,9,10,9,9,21,17,15,7,16,14,9,8,26,10,18
"864",9,17,14,17,8,11,16,15,12,12,8,7,10,13,14,11,10,16,10,22,16,8,7,28,10,12,19,40,19,8,27,24,18,38,11,10,9,16,25,19,23,14,7,12,25,17,15,13,9,9
"865",13,10,11,14,14,15,16,11,8,10,14,12,9,404,11,10,12,10,10,10,10,11,11,9,13,11,412,415,14,45,16,10,15,14,14,13,15,12,8,12,9,17,14,9,15,15,13,12,11,9
"866",13,11,30,12,27,11,11,8,11,9,14,14,12,10,11,10,13,11,24,12,9,13,11,9,19,10,12,10,53,24,12,35,14,35,12,11,8,4,14,11,10,8,11,13,13,13,11,11,50,19
"867",17,16,13,17,9,16,18,10,9,12,12,74,18,12,17,14,16,19,20,10,9,14,9,17,20,19,16,8,19,20,74,13,18,14,11,13,12,24,8,10,9,18,15,17,9,17,13,20,10,7
"868",9,33,14,49,20,12,13,27,14,15,19,17,27,11,10,10,14,24,19,13,31,17,26,22,55,12,9,15,28,16,23,19,11,18,22,17,16,22,14,27,9,11,9,7,14,12,10,10,9,8
"869",13,12,8,13,11,10,14,16,16,16,17,14,16,18,12,10,15,18,16,13,13,10,12,19,9,10,28,18,9,13,16,9,9,14,13,17,16,13,9,13,15,28,16,16,8,10,9,15,17,15
"870",12,9,15,15,8,9,6,14,7,13,16,9,14,17,15,13,13,20,15,7,44,18,17,16,8,10,10,17,43,16,12,10,19,9,11,14,18,20,7,11,17,17,10,18,8,10,9,7,16,9
"871",9,15,19,10,12,12,8,55,16,14,14,21,20,10,63,11,12,7,19,15,14,12,17,7,10,10,11,19,75,11,8,14,10,12,11,8,8,27,17,13,16,10,8,9,11,10,12,15,80,11
"872",19,12,11,18,14,9,15,16,12,9,38,16,13,12,14,12,18,16,16,26,11,19,15,18,10,19,13,7,16,19,14,48,10,14,17,19,14,23,35,10,9,9,9,10,20,15,16,15,11,16
"873",15,16,16,10,18,15,10,16,8,9,13,64,60,31,13,9,13,18,10,8,16,11,13,11,15,17,14,23,11,18,12,29,11,10,11,24,29,8,9,15,25,18,26,17,14,13,9,14,69,11
"874",10,11,10,14,13,12,9,10,11,16,10,12,17,34,13,14,11,12,6,16,9,17,10,16,16,17,12,7,11,9,17,17,16,15,14,8,12,12,12,16,15,9,10,12,11,33,13,13,14,14
"875",9,6,15,18,8,32,10,16,19,8,13,10,30,16,8,32,33,53,6,13,14,11,27,28,11,29,30,8,10,9,52,9,11,8,11,31,30,9,10,12,10,10,11,14,12,32,9,9,14,11
"876",31,17,22,14,21,9,14,14,10,23,13,10,18,16,15,9,491,9,9,10,12,10,10,9,13,15,9,27,23,12,9,16,10,15,21,14,8,10,NA,18,7,17,9,22,6,10,12,8,7,18
"877",28,10,13,24,17,16,25,22,12,8,14,7,20,13,10,10,12,12,10,15,9,46,12,18,14,18,26,17,9,10,15,20,8,18,26,26,11,26,24,22,15,18,20,50,25,13,15,16,9,9
"878",11,24,15,15,11,8,15,16,16,14,21,11,10,11,14,9,16,15,14,10,14,11,16,11,9,16,14,13,8,11,15,12,13,15,8,13,11,12,14,15,12,12,10,15,9,14,16,11,14,15
"879",30,15,19,15,15,16,48,14,15,15,18,25,50,18,16,15,8,9,14,11,24,9,17,21,22,16,8,18,19,14,10,15,11,28,10,9,8,10,22,21,17,6,10,18,12,10,9,16,10,14
"880",14,16,18,10,14,11,7,15,17,18,17,19,18,9,10,17,19,14,19,15,13,9,12,18,10,18,9,15,12,12,18,16,12,20,37,18,15,13,10,11,18,9,13,16,11,19,11,11,15,37
"881",40,17,13,22,12,9,20,11,24,8,9,17,14,10,8,11,8,19,10,24,9,7,11,9,14,20,19,9,12,22,15,10,6,17,8,10,21,8,7,39,9,15,23,25,19,8,18,15,19,22
"882",21,11,45,21,8,10,14,23,14,16,28,13,13,8,14,23,23,8,60,9,8,24,16,25,24,12,28,9,17,24,14,12,28,19,30,28,9,27,9,13,48,10,60,8,17,13,13,22,25,16
"883",8,10,14,10,10,13,10,10,17,10,13,12,21,49,11,16,11,9,13,11,34,12,13,9,8,13,11,35,10,13,35,13,11,33,8,20,8,8,38,9,11,10,9,47,16,14,9,11,11,36
"884",11,9,9,8,12,31,12,8,11,8,14,11,12,12,10,8,8,11,12,10,9,10,8,9,9,12,9,11,12,13,11,13,10,10,9,10,7,9,10,10,10,9,12,11,33,12,9,12,8,8
"885",35,11,9,9,8,9,8,28,10,10,22,13,16,16,10,10,6,82,13,14,12,10,16,13,9,13,9,15,67,14,15,NA,15,441,14,28,16,11,17,11,27,467,12,32,12,25,11,12,9,9
"886",11,26,15,12,19,18,18,63,14,10,11,10,16,12,8,23,16,14,11,11,13,26,19,13,17,20,10,12,7,9,17,12,17,10,9,19,20,8,9,9,17,10,10,14,17,17,15,12,24,64
"887",20,15,9,10,13,21,25,11,8,21,11,14,31,12,12,16,14,9,20,50,10,10,10,13,15,19,17,11,14,18,10,8,57,9,11,9,17,16,31,10,14,9,17,8,23,12,11,12,18,9
"888",28,16,15,11,11,32,16,8,17,16,12,13,14,9,17,11,13,15,17,11,10,16,13,10,15,13,17,18,17,15,11,18,16,10,17,12,18,9,10,12,15,9,15,17,17,16,9,14,17,17
"889",7,19,7,19,14,8,80,11,10,36,9,19,10,27,15,18,15,19,85,14,7,15,17,10,28,8,19,13,16,14,8,19,15,10,11,9,9,9,16,14,7,7,19,16,30,9,16,11,19,25
"890",26,16,16,19,13,10,18,8,12,15,17,10,22,18,18,14,11,11,14,27,12,87,8,14,9,110,10,19,18,13,10,16,22,21,14,25,16,18,16,53,11,96,16,10,16,23,8,15,14,25
"891",9,14,11,13,29,13,13,8,7,20,13,11,13,12,12,12,15,11,17,14,10,10,16,19,26,19,12,13,9,15,16,10,14,13,10,11,13,13,17,11,6,11,15,10,15,10,24,13,10,15
"892",9,7,12,8,10,11,10,9,11,7,28,8,9,11,11,9,8,11,10,10,12,11,13,12,12,9,10,8,10,10,9,10,9,9,9,12,9,9,10,9,8,10,13,11,29,11,10,8,12,8
"893",13,26,22,25,17,10,24,14,15,15,25,39,23,20,18,9,11,9,16,15,9,25,12,10,15,18,15,8,24,10,24,12,21,17,27,12,17,19,12,16,20,10,23,13,37,9,12,11,12,10
"894",8,10,19,20,9,42,8,16,21,25,14,23,8,24,9,10,21,11,7,14,9,11,24,9,9,8,24,23,19,16,11,23,9,13,16,8,21,53,21,26,11,22,8,17,18,13,21,24,9,26
"895",12,14,14,12,18,18,9,10,7,15,9,14,12,11,10,8,10,14,9,11,9,10,35,18,12,7,15,10,10,9,12,9,10,35,16,11,12,18,13,10,9,9,14,7,11,9,19,12,12,14
"896",12,17,10,15,16,20,164,12,12,19,18,10,8,11,12,17,19,10,15,8,9,15,10,10,16,13,9,10,12,22,14,72,14,12,7,7,30,13,16,11,25,17,12,11,16,14,66,8,20,11
"897",9,12,28,9,12,13,11,12,13,9,9,10,9,11,9,7,13,30,11,12,13,11,10,14,14,13,14,9,11,10,13,13,12,9,9,13,14,13,11,15,10,10,9,15,9,9,14,9,13,9
"898",17,13,12,15,15,13,12,13,14,128,13,14,14,15,9,18,12,12,9,107,10,10,10,16,18,15,15,16,19,14,10,10,11,13,12,15,14,10,10,19,11,16,15,12,10,10,21,121,16,16
"899",13,15,13,11,10,15,14,32,21,17,19,18,20,17,16,9,15,15,15,12,12,11,11,19,25,20,10,8,11,21,21,10,13,18,9,16,7,21,19,31,10,19,9,11,14,16,14,17,20,17
"900",16,14,24,27,13,12,7,9,18,22,29,17,25,11,19,14,13,10,102,11,26,12,8,21,11,10,10,11,28,13,9,14,15,9,16,24,9,8,22,11,8,99,21,25,14,31,23,22,12,10
"901",11,10,57,86,12,20,8,8,17,245,10,8,11,12,11,11,13,11,13,12,16,8,7,14,18,10,14,12,26,16,12,10,12,10,8,9,9,10,11,8,241,38,12,13,21,10,14,10,14,16
"902",7,11,11,9,22,12,9,7,18,27,15,10,14,10,28,23,11,9,11,10,26,18,44,26,24,9,25,45,8,16,11,15,15,15,16,18,20,20,7,25,10,21,15,10,8,29,11,26,16,14
"903",12,15,12,25,28,10,11,8,13,18,15,7,18,9,10,9,NA,12,9,11,10,NA,12,9,13,7,16,9,8,7,11,12,19,9,18,8,7,11,25,13,8,8,11,14,NA,12,25,19,10,10
"904",11,8,7,10,12,8,9,18,7,10,9,15,20,12,14,13,8,9,18,19,14,29,10,13,14,59,12,19,20,10,10,23,12,25,27,60,12,7,17,12,12,21,10,26,19,12,10,23,22,20
"905",19,15,11,29,10,19,10,17,62,31,10,9,20,8,19,17,12,10,18,18,16,22,64,12,16,25,18,20,11,12,24,10,11,13,13,15,19,10,17,14,10,18,9,15,10,11,14,8,15,11
"906",20,7,20,61,18,11,13,11,10,16,8,13,15,11,19,17,13,7,9,8,17,16,19,8,18,12,11,9,18,8,22,22,9,19,13,14,19,23,14,47,7,19,11,63,21,20,8,14,8,13
"907",13,15,10,60,21,20,20,10,14,14,18,11,11,15,18,22,21,10,13,11,13,18,18,13,15,8,10,9,7,16,17,12,10,18,19,13,10,22,15,11,9,12,14,60,18,14,14,16,16,12
"908",7,12,13,18,11,14,12,10,9,9,19,11,12,13,8,13,9,21,12,37,14,10,14,10,10,10,12,8,10,16,8,9,15,37,11,12,22,12,12,10,8,13,14,13,15,17,8,8,10,9
"909",11,25,19,26,9,15,10,9,16,22,24,16,11,11,NA,10,21,15,20,NA,NA,11,9,10,35,24,18,14,10,21,13,72,13,10,14,11,17,18,17,8,12,21,12,10,11,24,16,12,15,8
"910",20,18,20,10,13,8,197,11,8,13,17,11,9,324,10,15,19,12,13,9,8,20,20,10,17,15,11,14,12,7,15,12,11,10,11,11,18,10,17,11,12,21,11,15,19,10,16,209,329,8
"911",13,9,15,27,11,25,10,12,17,20,15,19,8,16,8,17,29,10,16,18,12,15,10,19,9,15,21,15,15,16,10,11,16,16,12,11,8,12,32,16,13,18,15,10,11,11,13,17,12,7
"912",10,9,10,13,8,8,8,18,13,13,12,37,13,9,13,9,10,9,9,74,88,89,16,9,20,17,13,12,11,14,15,24,12,13,9,10,11,13,16,16,11,9,12,7,11,10,8,7,11,58
"913",12,22,11,23,18,21,21,9,22,22,9,18,10,18,20,16,35,14,12,23,15,14,9,9,9,18,12,17,20,13,18,12,14,23,23,11,20,18,17,39,20,12,11,13,11,16,29,22,13,18
"914",12,11,11,12,14,10,21,18,21,17,15,13,17,21,13,14,13,30,8,12,19,10,12,34,10,15,11,20,9,44,24,7,17,19,14,10,10,11,10,19,9,10,21,23,32,12,8,25,22,45
"915",16,18,10,8,24,13,15,11,16,17,20,21,19,16,16,15,17,10,20,10,15,7,22,15,27,18,17,8,10,18,14,10,19,17,14,20,17,19,22,19,19,9,30,19,9,14,12,18,9,11
"916",10,15,13,12,10,9,16,9,10,24,10,13,24,18,10,10,12,15,15,16,16,15,7,19,13,13,9,16,8,9,22,13,9,8,15,11,16,10,11,15,22,10,8,54,13,21,13,18,54,15
"917",11,13,23,16,11,15,13,83,18,8,12,13,12,14,15,14,14,19,9,12,14,10,13,15,15,8,18,12,10,12,14,13,17,171,12,17,11,13,10,27,12,9,11,12,12,8,54,16,167,9
"918",9,11,18,11,37,31,13,10,10,13,10,18,9,12,15,8,10,11,33,16,6,11,10,9,16,13,15,13,10,9,12,10,12,14,6,10,15,13,14,14,14,16,10,13,10,11,13,19,9,8
"919",21,19,10,10,8,22,7,12,9,15,7,10,16,13,14,16,9,11,15,16,10,11,7,39,11,12,13,22,41,11,12,22,14,20,21,20,19,9,21,13,9,21,10,11,17,23,18,20,15,15
"920",18,20,18,15,10,11,12,17,21,13,12,10,19,15,13,9,18,11,19,9,14,14,24,11,11,18,20,11,22,18,9,9,60,13,11,22,11,63,11,15,11,9,12,7,9,10,19,16,14,15
"921",11,11,11,14,19,13,11,9,13,13,35,20,11,17,12,17,13,10,9,13,13,15,20,22,9,9,11,11,10,13,12,14,9,9,17,16,20,17,18,31,8,14,21,10,18,19,18,16,15,20
"922",7,11,30,10,12,144,17,23,14,12,20,41,13,8,10,36,8,23,14,9,11,12,9,15,8,11,22,8,10,10,10,10,9,8,8,14,10,38,13,8,14,29,25,164,9,164,9,15,12,12
"923",14,25,42,9,9,7,19,26,11,19,21,38,24,25,9,21,21,26,11,9,23,21,17,10,10,16,15,20,8,12,17,25,6,7,12,9,8,19,8,19,19,15,12,24,18,20,9,16,25,8
"924",11,19,15,17,13,99,19,13,33,75,12,12,23,10,13,13,13,38,13,21,14,11,10,8,9,8,74,11,10,37,33,34,11,20,16,26,11,10,17,11,20,17,15,20,11,10,117,11,29,44
"925",11,21,18,10,12,9,24,16,24,8,27,16,25,11,25,9,18,9,38,15,16,10,25,11,59,16,14,16,19,12,10,13,9,8,15,21,16,20,17,14,11,12,23,13,12,23,22,16,15,9
"926",13,11,13,17,17,13,17,10,8,16,12,14,31,15,30,13,12,15,12,16,8,11,10,10,11,8,10,10,14,9,14,13,6,13,12,8,10,12,12,16,12,16,15,12,15,17,16,15,9,17
"927",15,11,10,9,11,38,13,11,12,12,16,10,14,14,8,14,15,11,9,11,10,14,9,9,19,13,12,37,8,12,13,13,14,7,11,12,14,8,18,13,12,13,10,15,15,15,18,14,12,15
"928",10,26,18,14,8,10,14,31,9,9,20,13,9,15,17,14,9,11,10,46,18,18,28,104,16,9,6,8,16,19,8,12,9,122,69,17,8,8,9,13,13,8,14,15,22,16,20,9,15,13
"929",17,10,11,14,13,17,96,15,10,11,15,15,21,10,24,9,36,15,14,9,8,12,18,8,8,22,22,43,36,15,9,17,8,8,11,17,12,12,17,11,106,10,12,19,38,16,23,105,20,10
"930",43,15,8,14,11,10,9,17,13,10,15,23,18,42,13,19,8,15,9,9,13,10,43,71,11,12,45,15,8,21,7,8,10,20,20,15,20,11,16,7,15,10,10,7,71,13,10,19,17,25
"931",10,21,20,8,9,51,21,16,17,11,21,27,12,15,12,14,11,26,10,30,9,34,14,14,16,23,11,14,15,14,13,17,52,10,365,12,34,49,11,9,50,15,11,19,11,73,24,13,10,172
"932",18,8,9,18,17,18,50,16,NA,18,18,16,8,17,8,14,16,16,10,9,9,10,12,12,19,11,17,9,18,13,NA,9,NA,16,19,19,18,18,14,13,13,7,18,18,19,16,13,13,14,15
"933",11,16,12,9,23,8,9,11,9,12,8,10,19,9,25,11,10,10,9,12,8,9,14,13,17,12,12,18,43,22,17,10,14,10,12,23,14,21,13,9,10,9,13,42,9,13,13,11,16,12
"934",16,15,9,22,9,17,10,46,63,20,14,7,14,25,13,34,16,15,7,22,41,25,15,23,26,7,15,83,81,13,17,11,24,44,9,9,22,21,11,12,24,14,8,13,13,14,14,10,10,14
"935",21,NA,17,18,11,20,15,7,17,23,15,14,10,17,20,15,20,10,15,13,NA,11,11,10,12,17,21,25,20,13,16,8,17,8,15,NA,13,15,13,13,13,20,9,21,11,19,10,20,17,8
"936",19,31,11,17,14,9,24,16,11,10,12,10,35,8,17,15,16,8,11,59,9,23,29,9,19,24,11,18,9,35,16,31,7,10,24,19,14,12,14,17,15,25,15,20,15,16,9,19,8,59
"937",10,11,20,11,18,18,21,38,9,20,14,8,26,19,20,12,21,16,10,11,12,21,21,27,12,11,13,19,17,15,18,9,7,20,11,15,15,10,25,12,18,13,13,12,21,12,17,12,10,25
"938",18,10,11,8,21,20,19,9,10,10,10,20,19,11,19,11,9,13,20,11,10,66,20,13,16,13,10,22,9,10,15,19,9,8,5,9,17,9,20,10,47,11,10,31,14,12,11,64,17,14
"939",50,23,6,9,13,18,20,11,10,8,18,13,13,10,50,10,9,7,16,15,10,12,9,12,13,16,18,21,14,13,11,17,11,24,20,20,22,16,14,20,10,10,18,15,11,14,10,7,16,13
"940",20,34,21,22,16,15,21,14,15,11,14,21,17,18,21,12,11,22,25,17,20,22,55,24,9,17,10,17,17,11,11,9,19,22,14,16,14,11,10,23,66,75,12,8,10,13,8,13,11,9
"941",8,7,12,15,9,9,18,17,14,18,17,422,11,8,7,12,21,12,20,10,10,7,19,9,8,12,19,9,9,9,9,12,177,9,19,17,16,18,17,9,20,20,9,11,19,16,9,10,15,9
"942",11,27,10,15,14,9,13,21,30,7,10,18,19,8,17,19,10,15,9,22,11,24,9,9,22,48,12,13,10,9,24,25,12,11,10,17,32,19,20,47,22,18,7,11,19,18,10,13,10,13
"943",21,11,12,11,22,16,19,17,9,9,10,19,10,17,10,13,85,17,13,16,16,11,9,14,11,16,14,13,14,77,17,12,11,11,13,10,15,10,11,10,17,16,18,21,10,15,14,17,12,12
"944",19,10,13,12,15,15,9,93,16,13,12,13,8,16,14,102,11,15,9,10,16,15,13,16,10,16,8,15,84,15,14,11,15,13,12,10,14,11,19,11,14,16,10,11,14,12,16,12,15,9
"945",24,15,16,18,12,19,37,16,16,10,13,9,16,14,11,12,14,9,11,10,10,11,11,12,8,14,14,18,10,18,38,15,19,11,25,15,19,21,10,17,14,10,9,24,12,10,18,9,16,8
"946",20,43,16,22,10,9,17,11,17,11,10,24,23,19,21,24,17,13,19,8,11,23,15,19,13,9,6,19,19,9,13,43,9,18,23,21,18,25,23,14,9,8,17,15,20,10,19,17,22,10
"947",12,14,15,12,16,15,16,12,10,17,12,15,17,13,13,19,12,17,8,8,9,12,9,12,10,17,7,10,12,18,14,15,18,9,11,16,10,45,8,43,10,15,15,9,11,11,15,12,10,18
"948",10,10,55,15,20,12,14,15,15,7,6,14,19,13,8,13,16,8,18,10,12,15,11,16,19,18,12,14,11,17,10,14,10,14,20,18,13,8,13,39,10,11,10,18,22,53,15,17,7,18
"949",15,13,13,13,31,6,10,2,8,13,8,10,14,9,24,10,8,11,12,14,15,10,18,33,12,6,8,13,11,13,18,16,15,15,13,14,15,24,11,20,11,11,12,20,14,9,8,10,10,14
"950",18,12,17,13,9,24,9,10,28,9,17,54,11,20,11,44,19,8,14,23,13,11,23,7,18,9,20,11,10,11,22,10,9,11,27,7,11,9,29,8,17,13,10,57,26,12,25,9,27,25
"951",12,13,12,11,14,8,10,13,7,25,10,9,11,10,9,16,8,11,8,12,13,11,10,10,12,7,7,12,12,9,8,11,15,11,9,9,14,10,12,11,10,13,10,13,11,11,9,10,18,12
"952",10,42,7,12,16,12,25,13,9,15,9,30,8,28,12,18,27,21,19,24,8,16,8,9,8,29,10,14,9,41,9,11,20,11,12,11,13,15,30,9,20,16,13,27,9,9,12,23,9,10
"953",15,14,17,11,11,17,15,50,58,11,11,109,20,14,16,25,9,22,22,11,10,25,20,11,11,8,19,15,11,9,9,26,109,6,19,62,7,73,7,16,9,11,28,16,9,12,9,17,38,10
"954",7,17,10,9,14,36,37,24,8,11,25,9,33,28,12,18,13,78,19,8,12,17,15,9,13,27,14,28,35,11,20,73,10,17,13,16,36,12,9,19,10,9,9,28,15,9,24,13,8,12
"955",11,14,8,33,15,11,16,17,9,12,9,15,8,15,14,15,15,8,16,13,8,21,13,10,17,15,9,13,17,15,15,12,24,22,11,9,19,13,20,9,10,13,9,9,16,16,28,17,33,16
"956",13,9,8,9,11,14,11,45,13,9,7,13,12,12,12,11,10,15,10,12,15,12,11,14,14,8,15,11,12,14,15,12,11,11,8,10,45,14,10,9,17,9,15,8,12,11,18,9,13,10
"957",14,12,10,11,10,14,13,35,13,16,15,9,18,11,11,11,7,14,9,37,15,12,13,13,9,11,15,10,10,7,13,15,16,16,10,16,11,12,10,10,8,16,11,8,18,11,10,10,15,12
"958",40,7,15,26,25,24,35,23,29,9,33,12,NA,20,12,9,10,17,14,22,10,18,27,21,23,18,35,NA,14,24,19,20,19,27,10,21,32,11,18,55,12,11,13,9,32,18,13,9,32,18
"959",20,15,45,16,12,15,20,8,10,17,7,18,23,11,12,11,12,10,13,18,18,29,19,16,16,46,13,17,12,9,17,13,16,10,16,14,9,10,11,16,27,25,11,16,12,18,7,18,12,9
"960",23,11,16,52,13,11,17,10,37,16,24,12,19,11,20,17,17,144,20,17,11,10,17,10,33,20,18,36,20,15,12,19,21,16,18,38,24,14,18,12,12,13,11,145,16,22,10,25,23,12
"961",13,10,11,15,8,10,14,10,11,17,7,10,13,51,12,17,18,8,11,9,12,21,12,17,10,35,40,23,11,29,17,20,17,12,17,11,51,24,11,10,13,15,40,14,20,12,8,12,11,9
"962",9,20,8,29,8,15,31,12,22,12,8,15,9,13,11,13,10,7,8,13,10,16,13,11,15,12,16,15,8,12,9,13,11,13,20,7,10,9,15,8,8,12,13,12,9,14,19,9,2,12
"963",16,105,13,17,15,16,16,16,17,19,18,18,17,11,8,13,14,9,11,12,20,115,14,17,20,9,18,16,14,11,12,18,18,18,12,117,18,7,13,18,14,20,7,16,12,12,7,13,17,18
"964",13,7,13,11,13,10,15,18,10,8,14,10,10,14,9,12,13,14,15,12,38,8,11,9,7,9,14,17,10,8,15,9,12,9,9,10,35,8,14,10,11,16,10,12,13,12,9,10,11,9
"965",15,12,13,14,11,12,21,9,14,16,11,10,21,11,13,10,8,14,10,16,15,18,9,8,8,8,19,66,10,14,10,15,10,23,17,8,9,15,13,78,13,11,16,7,18,15,14,16,15,12
"966",10,12,10,11,18,16,30,12,10,12,19,10,11,10,15,11,19,10,16,14,10,9,55,17,11,26,31,21,12,10,10,16,8,14,16,17,8,12,31,8,15,30,11,10,10,50,9,12,17,21
"967",13,12,50,8,49,13,11,13,12,13,10,15,15,12,35,10,10,18,15,10,8,19,13,7,11,11,11,12,16,9,16,8,10,18,9,13,11,11,17,18,9,16,7,19,11,9,31,32,17,9
"968",15,15,13,69,32,32,33,10,13,28,14,14,14,11,12,14,29,14,20,28,32,25,15,14,26,14,18,19,36,9,15,11,23,18,41,16,25,34,14,9,20,14,23,14,65,16,19,13,10,20
"969",12,12,29,16,15,15,10,29,9,15,33,27,27,9,31,10,22,21,26,8,9,42,27,12,12,9,11,10,27,17,8,10,20,29,9,25,17,19,15,22,44,19,10,19,14,22,9,2,34,25
"970",11,16,12,10,9,12,13,51,13,15,10,13,9,9,10,14,14,9,12,23,13,29,13,11,21,19,9,11,13,10,21,14,8,13,15,11,50,16,15,15,8,10,10,17,10,16,9,10,12,11
"971",21,7,10,13,12,11,10,18,11,10,9,15,21,22,21,19,10,21,18,16,19,21,11,12,20,10,8,6,9,9,41,8,20,19,21,10,17,14,8,7,17,19,21,12,41,18,8,14,11,19
"972",22,13,11,13,12,24,15,8,13,13,16,31,16,21,9,14,10,11,13,8,15,23,11,7,20,17,9,8,21,15,9,14,11,19,11,17,12,12,11,20,16,14,17,10,31,13,19,9,9,9
